nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,606,5,0.14286494255065918,1.2112293243408203,True,original,arrows_mean,0.18581843376159668,0.0014529228210449219,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5030652708287
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,606,5,0.14286494255065918,1.2112293243408203,True,refined_indep_facts,original,0.017644405364990234,0.017969131469726562,1,"frozenset({(3, 0)})",-2.294755529546734
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,606,5,0.14286494255065918,1.2112293243408203,True,refined_indep_facts,refined_indep_facts,0.017644405364990234,0.00831294059753418,1,"frozenset({(3, 0)})",4.663223205768091
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,606,5,0.14286494255065918,1.2112293243408203,True,refined_indep_facts,arrows_sum,0.017644405364990234,0.0005691051483154297,1,"frozenset({(4, 0)})",0.5030694978461178
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,606,5,0.14286494255065918,1.2112293243408203,True,refined_indep_facts,arrows_mean,0.017644405364990234,0.0005445480346679688,1,"frozenset({(4, 0)})",0.5030694978461178
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,original,original,0.1658935546875,0.02992725372314453,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",20.236942297771723
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,original,refined_indep_facts,0.1658935546875,0.012516975402832031,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.373988982808464
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,13.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,original,arrows_sum,0.1658935546875,0.0006740093231201172,6,"frozenset({(4, 0), (2, 0), (3, 0), (2, 3), (1, 0), (1, 3)})",3.0129078636989184
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,original,arrows_mean,0.1658935546875,0.0006639957427978516,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5032269257713522
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,refined_indep_facts,original,0.0172884464263916,0.017795085906982422,1,"frozenset({(4, 0)})",-1.8359905370827936
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,refined_indep_facts,refined_indep_facts,0.0172884464263916,0.00857400894165039,1,"frozenset({(3, 0)})",4.484153820182783
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,refined_indep_facts,arrows_sum,0.0172884464263916,0.0005736351013183594,1,"frozenset({(3, 0)})",0.5032276512905681
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,1933,5,0.14286494255065918,1.1963582038879395,True,refined_indep_facts,arrows_mean,0.0172884464263916,0.0005567073822021484,1,"frozenset({(3, 0)})",0.5032276512905681
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,original,original,0.11872148513793945,0.024684429168701172,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",14.818570200530715
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,original,refined_indep_facts,0.11872148513793945,0.012381315231323242,3,"frozenset({(1, 0), (4, 0), (3, 0)})",2.7197609626392536
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,original,arrows_sum,0.11872148513793945,0.0007998943328857422,6,"frozenset({(2, 4), (4, 0), (3, 4), (2, 0), (3, 0), (1, 0)})",3.0002239393417325
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,original,arrows_mean,0.11872148513793945,0.0007879734039306641,3,"frozenset({(1, 0), (4, 0), (3, 0)})",0.5012456572229476
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,refined_indep_facts,original,0.019142627716064453,0.011053800582885742,1,"frozenset({(4, 0)})",1.2975161441162761
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,refined_indep_facts,refined_indep_facts,0.019142627716064453,0.00604557991027832,1,"frozenset({(3, 0)})",3.879527989059873
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,refined_indep_facts,arrows_sum,0.019142627716064453,0.00046515464782714844,1,"frozenset({(3, 0)})",0.5012463121504194
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6071,5,0.14286494255065918,1.2000634670257568,True,refined_indep_facts,arrows_mean,0.019142627716064453,0.00045871734619140625,1,"frozenset({(3, 0)})",0.5012463121504194
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,original,original,0.09111571311950684,0.012060403823852539,3,"frozenset({(1, 0), (4, 0), (3, 0)})",12.435616998702187
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,original,refined_indep_facts,0.09111571311950684,0.0075337886810302734,3,"frozenset({(1, 0), (4, 0), (3, 0)})",2.8100713642012
5,0.6,0.5,0.5,0.4,0.5,0.4444,3.0,14.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,original,arrows_sum,0.09111571311950684,0.0006992816925048828,5,"frozenset({(4, 0), (1, 2), (2, 0), (3, 0), (1, 0)})",2.5004373308117933
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,15.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,original,arrows_mean,0.09111571311950684,0.0005204677581787109,4,"frozenset({(1, 0), (4, 0), (1, 2), (3, 0)})",0.5002284413254576
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,refined_indep_facts,original,0.0161893367767334,0.009082555770874023,1,"frozenset({(3, 0)})",3.5865702284328353
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,refined_indep_facts,refined_indep_facts,0.0161893367767334,0.00643157958984375,1,"frozenset({(3, 0)})",3.901107898182752
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,refined_indep_facts,arrows_sum,0.0161893367767334,0.0004725456237792969,1,"frozenset({(3, 0)})",0.5001475607857099
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5504,5,0.14286494255065918,1.207674264907837,True,refined_indep_facts,arrows_mean,0.0161893367767334,0.00047087669372558594,1,"frozenset({(3, 0)})",0.5001475607857099
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,original,original,0.09479284286499023,0.0076541900634765625,3,"frozenset({(1, 0), (4, 0), (3, 0)})",12.651817348002478
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,original,refined_indep_facts,0.09479284286499023,0.0010972023010253906,3,"frozenset({(1, 0), (4, 0), (3, 0)})",2.846600792934287
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,original,arrows_sum,0.09479284286499023,0.00019478797912597656,3,"frozenset({(1, 0), (4, 0), (3, 0)})",1.5028761734569396
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,original,arrows_mean,0.09479284286499023,0.00017762184143066406,3,"frozenset({(1, 0), (4, 0), (3, 0)})",0.5009587244856465
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,refined_indep_facts,original,0.01758885383605957,0.01341867446899414,1,"frozenset({(3, 0)})",3.554360092595319
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,refined_indep_facts,refined_indep_facts,0.01758885383605957,0.006170988082885742,1,"frozenset({(3, 0)})",3.9058963850561077
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,refined_indep_facts,arrows_sum,0.01758885383605957,0.0004684925079345703,1,"frozenset({(3, 0)})",0.5009593644071395
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,5163,5,0.14286494255065918,1.2232732772827148,True,refined_indep_facts,arrows_mean,0.01758885383605957,0.014781475067138672,1,"frozenset({(3, 0)})",0.5009593644071395
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,original,original,0.08216381072998047,0.020700693130493164,3,"frozenset({(0, 1), (0, 3), (0, 4)})",13.16545373733837
3,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,original,refined_indep_facts,0.08216381072998047,0.026232481002807617,3,"frozenset({(0, 1), (0, 3), (0, 4)})",2.679571992960033
4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,10.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,original,arrows_sum,0.08216381072998047,0.0007183551788330078,4,"frozenset({(1, 0), (1, 3), (3, 0), (0, 4)})",2.0000556034232106
4,0.5,0.5,0.3333,0.5,0.5,0.5,3.0,10.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,original,arrows_mean,0.08216381072998047,0.0006930828094482422,4,"frozenset({(1, 0), (1, 3), (3, 0), (0, 4)})",0.5000139008558027
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,refined_indep_facts,original,0.016676902770996094,0.012858867645263672,2,"frozenset({(0, 1), (3, 0)})",9.380002987871597
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,refined_indep_facts,refined_indep_facts,0.016676902770996094,0.009061813354492188,2,"frozenset({(0, 1), (3, 0)})",3.3978196603623347
2,1.0,0.0,0.3333,0.0,0.0,,4.0,15.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,refined_indep_facts,arrows_sum,0.016676902770996094,0.0006062984466552734,2,"frozenset({(1, 0), (0, 3)})",0.9999949009203726
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,2406,5,0.14286494255065918,1.1931698322296143,True,refined_indep_facts,arrows_mean,0.016676902770996094,0.0005838871002197266,1,"frozenset({(4, 0)})",0.5000498636915705
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,original,original,0.2323930263519287,0.34517502784729004,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",20.12943993528017
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,original,refined_indep_facts,0.2323930263519287,0.14584898948669434,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.304420648598044
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,12.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,original,arrows_sum,0.2323930263519287,0.008302927017211914,8,"frozenset({(4, 0), (4, 3), (2, 0), (1, 4), (3, 0), (2, 3), (1, 0), (1, 3)})",4.016395632870521
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,original,arrows_mean,0.2323930263519287,0.008022069931030273,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5037077829038087
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,refined_indep_facts,original,0.017740488052368164,0.017790555953979492,1,"frozenset({(3, 0)})",-2.296171045029109
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,refined_indep_facts,refined_indep_facts,0.017740488052368164,0.00820016860961914,1,"frozenset({(3, 0)})",4.545606675112354
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,refined_indep_facts,arrows_sum,0.017740488052368164,0.0005638599395751953,1,"frozenset({(2, 0)})",0.5037083249410296
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,304,5,0.14286494255065918,1.1976251602172852,True,refined_indep_facts,arrows_mean,0.017740488052368164,0.0010783672332763672,1,"frozenset({(2, 0)})",0.5037083249410296
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,original,original,0.22478103637695312,0.13980388641357422,4,"frozenset({(0, 1), (4, 0), (2, 0), (3, 0)})",20.15102812577917
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,original,refined_indep_facts,0.22478103637695312,0.3216431140899658,4,"frozenset({(0, 1), (4, 0), (2, 0), (3, 0)})",2.220692638931073
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,5.0,9.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,original,arrows_sum,0.22478103637695312,0.11161160469055176,7,"frozenset({(0, 1), (4, 0), (4, 3), (0, 3), (2, 0), (2, 3), (1, 3)})",3.5014349477672493
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,original,arrows_mean,0.22478103637695312,0.11062383651733398,4,"frozenset({(0, 1), (4, 0), (2, 0), (3, 0)})",0.5015216297066909
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,refined_indep_facts,original,0.019600868225097656,0.024139881134033203,1,"frozenset({(3, 0)})",-2.8426343091373036
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,refined_indep_facts,refined_indep_facts,0.019600868225097656,0.00882101058959961,1,"frozenset({(3, 0)})",4.407340946880091
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,refined_indep_facts,arrows_sum,0.019600868225097656,0.0005528926849365234,1,"frozenset({(4, 0)})",0.5030512964594103
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3391,5,0.14286494255065918,1.1991112232208252,True,refined_indep_facts,arrows_mean,0.019600868225097656,0.0005652904510498047,1,"frozenset({(4, 0)})",0.5030512964594103
3,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,original,original,0.11464214324951172,0.004910707473754883,3,"frozenset({(1, 0), (4, 0), (0, 3)})",11.788373102721085
3,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,original,refined_indep_facts,0.11464214324951172,0.0011131763458251953,3,"frozenset({(1, 0), (4, 0), (0, 3)})",2.6702779479140575
3,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,original,arrows_sum,0.11464214324951172,0.0001976490020751953,3,"frozenset({(1, 0), (4, 0), (0, 3)})",1.5015889172199304
3,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,original,arrows_mean,0.11464214324951172,0.00018072128295898438,3,"frozenset({(1, 0), (4, 0), (0, 3)})",0.5005296390733102
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,refined_indep_facts,original,0.017969608306884766,0.009096384048461914,1,"frozenset({(4, 0)})",3.393509871762074
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,refined_indep_facts,refined_indep_facts,0.017969608306884766,0.006088972091674805,1,"frozenset({(3, 0)})",3.7773629535837676
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,refined_indep_facts,arrows_sum,0.017969608306884766,0.00047779083251953125,1,"frozenset({(3, 0)})",0.501621179845188
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,359,5,0.14286494255065918,1.1983654499053955,True,refined_indep_facts,arrows_mean,0.017969608306884766,0.001371622085571289,1,"frozenset({(3, 0)})",0.501621179845188
4,0.75,0.25,0.5,0.25,0.25,0.25,3.0,15.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,original,original,0.22596287727355957,0.3380753993988037,4,"frozenset({(1, 0), (4, 0), (2, 0), (0, 3)})",20.694899017699225
4,0.75,0.25,0.5,0.25,0.25,0.25,3.0,15.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,original,refined_indep_facts,0.22596287727355957,0.13989949226379395,4,"frozenset({(1, 0), (4, 0), (2, 0), (0, 3)})",2.3580933671567768
8,0.75,0.5,1.0,0.25,0.5,0.3333,6.0,12.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,original,arrows_sum,0.22596287727355957,0.007672309875488281,8,"frozenset({(4, 0), (4, 3), (2, 0), (1, 4), (3, 0), (2, 3), (1, 0), (1, 3)})",4.012503566595421
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,original,arrows_mean,0.22596287727355957,0.00785517692565918,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5029781779287636
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,refined_indep_facts,original,0.018193960189819336,0.017870426177978516,1,"frozenset({(3, 0)})",-2.5950515758475157
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,refined_indep_facts,refined_indep_facts,0.018193960189819336,0.008265018463134766,1,"frozenset({(3, 0)})",4.539698373822184
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,refined_indep_facts,arrows_sum,0.018193960189819336,0.0011219978332519531,1,"frozenset({(4, 0)})",0.502981165396017
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,9096,5,0.14286494255065918,1.2036144733428955,True,refined_indep_facts,arrows_mean,0.018193960189819336,0.0005545616149902344,1,"frozenset({(4, 0)})",0.502981165396017
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,original,original,0.19316554069519043,0.14215469360351562,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",20.78273446897844
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,original,refined_indep_facts,0.19316554069519043,0.0589144229888916,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.5325956920376163
7,0.7143,0.5,0.8333,0.2857,0.5,0.3636,5.0,17.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,original,arrows_sum,0.19316554069519043,0.0035257339477539062,7,"frozenset({(4, 0), (4, 3), (2, 0), (4, 2), (3, 0), (1, 0), (3, 2)})",3.501678231376055
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,original,arrows_mean,0.19316554069519043,0.00350189208984375,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.50029472678422
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,refined_indep_facts,original,0.019554853439331055,0.017832279205322266,1,"frozenset({(4, 0)})",-1.5583510407490178
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,refined_indep_facts,refined_indep_facts,0.019554853439331055,0.008260965347290039,1,"frozenset({(3, 0)})",4.869365171741823
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,refined_indep_facts,arrows_sum,0.019554853439331055,0.0005586147308349609,1,"frozenset({(3, 0)})",0.5002965063515029
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3533,5,0.14286494255065918,1.2085490226745605,True,refined_indep_facts,arrows_mean,0.019554853439331055,0.0009365081787109375,1,"frozenset({(3, 0)})",0.5002965063515029
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,original,original,0.14420533180236816,0.010537385940551758,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",20.812641335541787
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,original,refined_indep_facts,0.14420533180236816,0.003247976303100586,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",2.416071131376965
5,0.4,0.75,0.3333,0.6,0.75,0.6667,2.0,9.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,original,arrows_sum,0.14420533180236816,0.000308990478515625,5,"frozenset({(0, 4), (2, 0), (3, 0), (1, 0), (1, 3)})",2.505927803358423
4,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,original,arrows_mean,0.14420533180236816,0.0002799034118652344,4,"frozenset({(1, 0), (2, 0), (3, 0), (0, 4)})",0.5014415663899471
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,refined_indep_facts,original,0.019237995147705078,0.017994403839111328,1,"frozenset({(4, 0)})",-2.1599225419805697
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,refined_indep_facts,refined_indep_facts,0.019237995147705078,0.008394241333007812,1,"frozenset({(3, 0)})",4.640579588684754
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,refined_indep_facts,arrows_sum,0.019237995147705078,0.0005583763122558594,1,"frozenset({(4, 0)})",0.502884256251442
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,4125,5,0.14286494255065918,1.197821855545044,True,refined_indep_facts,arrows_mean,0.019237995147705078,0.0005602836608886719,1,"frozenset({(4, 0)})",0.502884256251442
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,original,original,0.16452980041503906,0.02592945098876953,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",21.142866668430276
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,original,refined_indep_facts,0.16452980041503906,0.009179115295410156,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",2.5880128630460986
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,8.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,original,arrows_sum,0.16452980041503906,0.0019080638885498047,6,"frozenset({(4, 0), (3, 1), (2, 0), (3, 0), (1, 0), (4, 1)})",3.000497066309742
4,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,original,arrows_mean,0.16452980041503906,0.0005693435668945312,4,"frozenset({(1, 0), (4, 0), (2, 0), (3, 0)})",0.5000837736959322
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,refined_indep_facts,original,0.017687082290649414,0.017345428466796875,1,"frozenset({(4, 0)})",-1.4763247514625208
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,refined_indep_facts,refined_indep_facts,0.017687082290649414,0.008238554000854492,1,"frozenset({(3, 0)})",4.900573337978705
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,refined_indep_facts,arrows_sum,0.017687082290649414,0.0005702972412109375,1,"frozenset({(3, 0)})",0.500165846162542
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,3094,5,0.14286494255065918,1.2014927864074707,True,refined_indep_facts,arrows_mean,0.017687082290649414,0.0005552768707275391,1,"frozenset({(3, 0)})",0.500165846162542
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,original,original,0.11338400840759277,0.046956777572631836,3,"frozenset({(1, 0), (4, 0), (3, 0)})",12.20330404455151
3,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,original,refined_indep_facts,0.11338400840759277,0.014556646347045898,3,"frozenset({(1, 0), (4, 0), (3, 0)})",2.851982102097267
6,0.6667,0.5,0.6667,0.3333,0.5,0.4,4.0,13.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,original,arrows_sum,0.11338400840759277,0.0008969306945800781,6,"frozenset({(4, 0), (4, 3), (2, 0), (3, 0), (2, 3), (1, 0)})",2.999146806714059
4,0.75,0.25,0.5,0.25,0.25,0.25,4.0,11.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,original,arrows_mean,0.11338400840759277,0.0016760826110839844,4,"frozenset({(1, 0), (3, 2), (4, 0), (3, 0)})",0.500740868436985
1,1.0,0.0,0.1667,0.0,0.0,,4.0,11.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,refined_indep_facts,original,0.017180681228637695,0.009023904800415039,1,"frozenset({(4, 0)})",4.0100285732695715
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,refined_indep_facts,refined_indep_facts,0.017180681228637695,0.006051301956176758,1,"frozenset({(3, 0)})",4.022309244040401
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,refined_indep_facts,arrows_sum,0.017180681228637695,0.00046181678771972656,1,"frozenset({(3, 0)})",0.5012705587331991
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,9.0,cancer,6398,5,0.14286494255065918,1.2025890350341797,True,refined_indep_facts,arrows_mean,0.017180681228637695,0.000469207763671875,1,"frozenset({(3, 0)})",0.5012705587331991
