dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
survey,6,6,org,6398,0.1572729023173451,21,4,0.5833333333333334,0.2777666666666666,0.2592333333333333,0.4166666666666667,0.2777666666666666,0.3333333333333333,4.333333333333333,17.333333333333332,4,0.25,0.5,0.1111,0.75,0.5,0.6,5,17,18,0.8970862259924759,0.85,0.7083333333333334,0.7727272727272727,survey,,,,,,,,
survey,6,6,new,7816,0.1847881241701543,26,4,0.5833333333333334,0.2777666666666666,0.2592333333333333,0.4166666666666667,0.2777666666666666,0.3333333333333333,4.333333333333333,17.333333333333332,4,0.25,0.5,0.1111,0.75,0.5,0.6,5,17,18,0.9198770144687328,1,0.625,0.7692307692307693,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,3578,0.3478972651064396,45,5,0.4666666666666666,0.4444333333333333,0.2592333333333333,0.5333333333333333,0.4444333333333333,0.4848666666666667,3.333333333333333,16.333333333333332,5,0.2,0.6667,0.1111,0.8000000000000002,0.6667,0.7273,4,16,17,0.9586447425139328,1,0.5306122448979592,0.6933333333333334,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2656,0.3435730277560651,44,4,0.625,0.25,0.27775,0.375,0.25,0.3,4.5,18.5,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5,18,19,0.958344867,1,0.4468085106382978,0.6176470588235294,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2688,0.1269137617200613,20,3,0.333325,0.333325,0.1111,0.666675,0.333325,0.4444249999999999,4,14,3,0.16665,0.4166499999999999,0.05555,0.83335,0.4166499999999999,0.55555,5,13.5,21,0.9529774329355464,1,0.5882352941176471,0.7407407407407407,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2494,0.3581136437132954,43,6,0.1667,0.8333,0.1111,0.8333,0.8333,0.8333,1,6,6,0.1667,0.8333,0.1111,0.8333,0.8333,0.8333,3,6,14,0.9268512745134933,0.945945946,0.6363636363636364,0.7608695652173914,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,183,0.2279115342535078,31,5,0.4666666666666666,0.4444333333333333,0.2592333333333333,0.5333333333333333,0.4444333333333333,0.4848666666666667,3.333333333333333,16.333333333333332,5,0.2,0.6667,0.1111,0.8000000000000002,0.6667,0.7273,4,16,17,0.8844017022044166,0.7916666666666666,0.6129032258064516,0.6909090909090909,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,7977,0.3762726499699056,39,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2,9,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2,9,9,0.9504568207127916,0.975609756,0.7272727272727273,0.8333333333333334,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,3199,0.1750257960520684,31,3,0.5,0.25,0.16665,0.5,0.25,0.3333,4.5,17.5,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5,17,18,0.9182592334463596,1,0.2631578947368421,0.4166666666666667,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,316,0.2429776219651103,33,5,0.4666666666666666,0.4444333333333333,0.2592333333333333,0.5333333333333333,0.4444333333333333,0.4848666666666667,3.333333333333333,16.333333333333332,5,0.2,0.6667,0.1111,0.8000000000000002,0.6667,0.7273,4,16,17,0.9030168570407198,0.8709677419354839,0.627906977,0.7297297297297297,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,8266,0.2094718618318438,24,5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,2,7,5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,5,7,21,0.9487164,0.9545454545454546,0.75,0.84,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,1532,0.3348776679486036,42,6,0.4166499999999999,0.58335,0.27775,0.58335,0.58335,0.58335,2.5,13.5,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,4,13,14,0.9454490415002984,1,0.6774193548387096,0.8076923076923077,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,1009,0.1728290249593556,29,4,0.625,0.25,0.27775,0.375,0.25,0.3,4.5,18.5,4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5,18,19,0.8950685805530199,0.9333333333333332,0.5384615384615384,0.6829268292682926,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2250,0.097884169,18,3,0,0.5,0,1,0.5,0.6667,3,11,3,0,0.5,0,1,0.5,0.6667,4,11,17,0.8328008021390374,1,0.4,0.5714285714285715,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,4447,0.3051236858591437,39,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2,9,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,2,9,9,0.9382860122685192,0.975609756,0.7272727272727273,0.8333333333333334,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2415,0.2882376140914857,41,3,0.5,0.25,0.16665,0.5,0.25,0.3333,4.5,17.5,3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5,17,18,0.930963453,1,0.3142857142857143,0.4782608695652174,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,3595,0.2420657430775463,28,5,0.4,0.5,0.2222,0.6,0.5,0.5455,3,14,5,0.4,0.5,0.2222,0.6,0.5,0.5455,3,14,14,0.9316906367700764,0.9166666666666666,0.6666666666666666,0.7719298245614035,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,4187,0.2263179328292608,35,5,0.3,0.58335,0.16665,0.7,0.58335,0.6364,2.5,11.5,5,0.2,0.6667,0.1111,0.8,0.6667,0.7273,4,11,12,0.9372258444369675,1,0.5714285714285714,0.7272727272727273,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,4135,0.127414652,18,4,0.25,0.5,0.1111,0.75,0.5,0.6,3,13,4,0.25,0.5,0.1111,0.75,0.5,0.6,3,13,13,0.8479043990447499,0.7857142857142857,0.7333333333333333,0.7586206896551724,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,5174,0.3156514726579189,36,5,0.5,0.4166499999999999,0.27775,0.5,0.4166499999999999,0.45455,3.5,17.5,5,0.4,0.5,0.2222,0.6,0.5,0.5455,4,17,18,0.9388595593042722,0.925,0.7254901960784313,0.8131868131868133,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,5303,0.2340950057841837,32,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5,16,5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5,16,16,0.9556607072096922,1,0.5142857142857142,0.6792452830188679,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,3942,0.2266474720090627,34,4,0.375,0.4166499999999999,0.16665,0.625,0.4166499999999999,0.5,3.5,12.5,4,0.25,0.5,0.1111,0.75,0.5,0.6,4,12,19,0.9043289549041738,1,0.4285714285714285,0.6,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2778,0.1300894487649202,18,4,0.5833333333333334,0.2777666666666666,0.2592333333333333,0.4166666666666667,0.2777666666666666,0.3333333333333333,4.333333333333333,17.333333333333332,4,0.25,0.5,0.1111,0.75,0.5,0.6,5,17,18,0.882093962,0.75,0.7142857142857143,0.7317073170731706,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2804,0.2385868211276829,37,3,0.333325,0.333325,0.1111,0.666675,0.333325,0.4444249999999999,4,14,3,0.16665,0.4166499999999999,0.05555,0.83335,0.4166499999999999,0.55555,5,13.5,21,0.8619774321265099,1,0.2916666666666667,0.4516129032258064,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2145,0.4415628910064697,44,6,0.4166499999999999,0.58335,0.27775,0.58335,0.58335,0.58335,2.5,13.5,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,4,13,14,0.9224981019665974,0.9444444444444444,0.5964912280701754,0.7311827956989247,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,150,0.1126754889264702,16,4,0.125,0.58335,0.05555,0.875,0.58335,0.7,2.5,9.5,4,0,0.6667,0,1,0.6667,0.8,3,9,17,0.9509450375046352,0.8666666666666667,0.65,0.7428571428571429,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,8823,0.1988074760884046,33,3,0.16665,0.4166499999999999,0.05555,0.83335,0.4166499999999999,0.55555,3.5,10.5,3,0,0.5,0,1,0.5,0.6667,5,10,24,0.990901711,1,0.3714285714285714,0.5416666666666666,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,4669,0.3682623533532023,49,6,0.4166499999999999,0.58335,0.27775,0.58335,0.58335,0.58335,2.5,13.5,6,0.3333,0.6667,0.2222,0.6667,0.6667,0.6667,4,13,14,0.9000983882889204,0.967741935,0.5454545454545454,0.6976744186046512,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,6131,0.2797797741368413,37,5,0.4666666666666666,0.4444333333333333,0.2592333333333333,0.5333333333333333,0.4444333333333333,0.4848666666666667,3.333333333333333,16.333333333333332,5,0.2,0.6667,0.1111,0.8000000000000002,0.6667,0.7273,4,16,17,0.9373264091264076,1,0.6428571428571429,0.782608696,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,2617,0.1922752968966961,30,4,0.375,0.4166499999999999,0.16665,0.625,0.4166499999999999,0.5,3.5,12.5,4,0.25,0.5,0.1111,0.75,0.5,0.6,6,12,19,0.9473452663586958,1,0.5862068965517241,0.7391304347826086,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,7166,0.2415116382762789,24,5,0.4,0.5,0.2222,0.6,0.5,0.5455,3,14,5,0.4,0.5,0.2222,0.6,0.5,0.5455,3,14,14,0.8587792599956603,0.8181818181818182,0.6428571428571429,0.7200000000000001,survey,9,1,0.375,0.545454546,0,0,0,0
survey,6,6,new,1428,0.1712964698672294,25,4,0.5833333333333334,0.2777666666666666,0.2592333333333333,0.4166666666666667,0.2777666666666666,0.3333333333333333,4.333333333333333,17.333333333333332,4,0.25,0.5,0.1111,0.75,0.5,0.6,5,17,18,0.9206611811391224,1,0.6666666666666666,0.8,survey,9,1,0.375,0.545454546,0,0,0,0
