dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1
dag_10_nodes_10_edges_degrees_random,10,10,new,3199,0.3149306820705533,40,6.0,0.5,0.30000000000000004,0.0857,0.5,0.30000000000000004,0.375,7.0,30.0,6.0,0.3333,0.4,0.0571,0.5,0.3,0.375,8.0,23.0,37.0,0.8956797502736001,0.8421052631578947,0.35555555555555557,0.5
dag_10_nodes_10_edges_degrees_random,10,10,new,316,0.4129467410966754,52,7.0,0.20002,0.5599999999999999,0.04,0.79998,0.5599999999999999,0.65882,4.4,16.2,7.0,0.0,0.7,0.0,1.0,0.7,0.8234999999999999,5.0,9.0,21.0,0.9004034654272295,0.9354838709677419,0.4461538461538462,0.6041666666666666
dag_10_nodes_10_edges_degrees_random,10,10,new,8266,0.3604909251444042,59,5.0,0.30000000000000004,0.35,0.04285,0.7,0.35,0.46665,6.5,24.5,5.0,0.0,0.5,0.0,0.8,0.4,0.5333,7.5,16.5,32.5,0.9120033324883832,,0.0,
dag_10_nodes_10_edges_none_ER,8,10,org,7816,1.103076719213277,48,9.0,0.22220000000000004,0.6999999999999998,0.11113333333333335,0.7778,0.6999999999999998,0.7368333333333333,3.0,25.333333333333332,9.0,0.11110000000000002,0.8000000000000002,0.055600000000000004,0.8889,0.8000000000000002,0.8421,3.0,16.0,34.0,0.9927938283063211,1.0,0.8321678321678322,0.9083969465648856
dag_10_nodes_10_edges_none_ER,8,10,org,3578,1.8781133531592786,85,10.0,0.35,0.6499999999999999,0.19445,0.6499999999999999,0.6499999999999999,0.6499999999999999,3.5,31.0,10.0,0.3,0.7,0.1667,0.7,0.7,0.7,4.0,27.0,35.0,0.9884858148073055,0.9937888198757764,0.7655502392344498,0.8648648648648649
dag_10_nodes_10_edges_none_ER,8,10,org,2656,1.1991912019439042,49,9.0,0.22220000000000004,0.6999999999999998,0.11113333333333335,0.7778,0.6999999999999998,0.7368333333333333,3.0,25.333333333333332,9.0,0.11110000000000002,0.8000000000000002,0.055600000000000004,0.7778,0.6999999999999998,0.7368,3.0,16.0,34.0,0.994419603515209,1.0,0.8387096774193549,0.9122807017543859
dag_10_nodes_10_edges_none_ER,8,10,org,2688,1.0765042109414935,33,9.0,0.13332000000000002,0.78,0.06668,0.86668,0.78,0.82104,2.2,18.2,9.0,0.0,0.9,0.0,0.8888999999999999,0.8,0.8421,1.0,7.0,25.0,0.9956722214101867,0.9823529411764705,0.9027027027027027,0.9408450704225352
dag_10_nodes_10_edges_none_ER,8,10,org,2494,1.2544144969433546,46,9.0,0.13332000000000002,0.78,0.06668,0.86668,0.78,0.82104,2.2,18.2,9.0,0.0,0.9,0.0,0.8888999999999999,0.8,0.8421,1.0,7.0,25.0,0.9927026496871627,0.9928571428571429,0.852760736196319,0.9174917491749175
dag_10_nodes_10_edges_none_ER,8,10,org,183,1.1699569872580469,73,9.0,0.13332000000000002,0.78,0.06668,0.86668,0.78,0.82104,2.2,18.2,9.0,0.0,0.9,0.0,0.8888999999999999,0.8,0.8421,1.0,7.0,25.0,0.9959675978405841,1.0,0.7329842931937173,0.8459214501510574
dag_10_nodes_10_edges_none_ER,8,10,org,7977,1.0454269791953266,33,9.0,0.13332000000000002,0.78,0.06668,0.86668,0.78,0.82104,2.2,18.2,9.0,0.0,0.9,0.0,0.8888999999999999,0.8,0.8421,1.0,7.0,25.0,0.9928524214239673,0.9657534246575342,0.9038461538461539,0.9337748344370861
dag_10_nodes_10_edges_none_ER,8,10,org,3199,0.8398509100079536,36,9.0,0.22220000000000004,0.6999999999999998,0.11113333333333335,0.7778,0.6999999999999998,0.7368333333333333,3.0,25.333333333333332,9.0,0.11110000000000002,0.8000000000000002,0.055600000000000004,0.7778,0.6999999999999998,0.7368,3.0,16.0,34.0,0.9907668650693389,0.96875,0.8794326241134752,0.9219330855018587
dag_10_nodes_10_edges_none_ER,8,10,org,316,1.3329110271297395,58,9.0,0.3333,0.6,0.166675,0.6667,0.6,0.6315750000000001,4.0,33.0,9.0,0.2222,0.7,0.1111,0.7778,0.7,0.7368,3.0,25.0,41.0,0.9954302452782671,1.0,0.8247422680412371,0.903954802259887
dag_10_nodes_10_edges_none_ER,8,10,org,8266,1.141084847971797,31,9.0,0.13332000000000002,0.78,0.06668,0.86668,0.78,0.82104,2.2,18.2,9.0,0.0,0.9,0.0,0.8888999999999999,0.8,0.8421,1.0,7.0,25.0,0.9958658073185689,0.9883720930232558,0.9239130434782609,0.9550561797752809
dag_10_nodes_10_edges_none_ER,8,10,new,7816,1.2586413091048598,148,8.0,0.75,0.2,0.3333,0.25,0.2,0.2222,8.0,51.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9927938283063211,1.0,0.13286713286713286,0.2345679012345679
dag_10_nodes_10_edges_none_ER,8,10,new,3578,1.8401919659227133,225,9.0,0.3333,0.6,0.1667,0.6667,0.6,0.6316,4.0,30.0,9.0,0.3333,0.6,0.1667,0.4444,0.4,0.4211,9.0,30.0,44.0,0.9884858148073055,1.0,0.10047846889952153,0.1826086956521739
dag_10_nodes_10_edges_none_ER,8,10,new,2656,1.6060358621180058,182,8.0,0.8125,0.15000000000000002,0.3611,0.1875,0.15000000000000002,0.16665000000000002,8.5,52.5,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.994419603515209,1.0,0.12365591397849462,0.22009569377990432
dag_10_nodes_10_edges_none_ER,8,10,new,2688,1.5676336330361664,179,8.0,0.75,0.2,0.333325,0.25,0.2,0.2222,8.0,51.5,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9956722214101867,1.0,0.12972972972972974,0.22966507177033493
dag_10_nodes_10_edges_none_ER,8,10,new,2494,1.4748842571862042,166,8.0,0.8125,0.15000000000000002,0.3611,0.1875,0.15000000000000002,0.16665000000000002,8.5,52.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9927026496871627,1.0,0.12269938650306748,0.21857923497267762
dag_10_nodes_10_edges_none_ER,8,10,new,183,1.8122110911644995,189,8.0,0.8125,0.15000000000000002,0.3611,0.1875,0.15000000000000002,0.16665000000000002,8.5,52.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9959675978405841,1.0,0.1256544502617801,0.22325581395348837
dag_10_nodes_10_edges_none_ER,8,10,new,7977,1.3274242128245533,160,8.0,0.75,0.2,0.3333,0.25,0.2,0.2222,8.0,51.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9928524214239673,1.0,0.12179487179487179,0.21714285714285714
dag_10_nodes_10_edges_none_ER,8,10,new,3199,1.3311347761191428,145,8.0,0.75,0.2,0.3333,0.25,0.2,0.2222,8.0,52.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9907668650693389,1.0,0.1347517730496454,0.2375
dag_10_nodes_10_edges_none_ER,8,10,new,316,1.8594546457752585,194,8.0,0.75,0.2,0.333325,0.25,0.2,0.2222,8.0,51.5,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9954302452782671,1.0,0.12371134020618557,0.22018348623853212
dag_10_nodes_10_edges_none_ER,8,10,new,8266,1.461573489010334,179,8.0,0.875,0.1,0.3889,0.125,0.1,0.1111,9.0,53.0,8.0,0.625,0.3,0.2778,0.25,0.2,0.2222,10.0,50.0,53.0,0.9958658073185689,1.0,0.13043478260869565,0.23076923076923078
