dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_10_nodes_15_edges_degrees_random,FGS,0.15474748611450195,10,0.7,0.2,0.2333,0.3,0.2,0.24,20.0,40.0,50.0,39,5504
dag_10_nodes_15_edges_degrees_random,FGS,0.09441757202148438,14,0.7143,0.2667,0.3333,0.2143,0.2,0.2069,21.0,49.0,59.0,40,5163
dag_10_nodes_15_edges_degrees_random,FGS,0.08455157279968262,9,0.5556,0.2667,0.1667,0.2222,0.1333,0.1667,19.0,58.0,84.0,41,2406
dag_10_nodes_15_edges_degrees_random,FGS,0.08637714385986328,10,0.7,0.2,0.2333,0.2,0.1333,0.16,20.0,35.0,59.0,42,304
dag_10_nodes_15_edges_degrees_random,FGS,0.0995795726776123,17,0.7647,0.2667,0.4333,0.1176,0.1333,0.125,26.0,39.0,73.0,43,3391
dag_10_nodes_15_edges_degrees_random,FGS,0.09136819839477539,11,0.6364,0.2667,0.2333,0.3636,0.2667,0.3077,19.0,46.0,57.0,44,359
dag_10_nodes_15_edges_degrees_random,FGS,0.08800387382507324,9,0.6667,0.2,0.2,0.3333,0.2,0.25,20.0,40.0,46.0,45,9096
dag_10_nodes_15_edges_degrees_random,FGS,0.09373712539672852,11,0.6364,0.2667,0.2333,0.3636,0.2667,0.3077,19.0,48.0,54.0,46,3533
dag_10_nodes_15_edges_degrees_random,FGS,0.10151362419128418,11,0.7273,0.2,0.2667,0.2727,0.2,0.2308,20.0,46.0,61.0,47,4125
dag_10_nodes_15_edges_degrees_random,FGS,0.0997321605682373,13,0.7692,0.2,0.3333,0.1538,0.1333,0.1429,21.0,55.0,67.0,48,3094
dag_10_nodes_15_edges_degrees_random,FGS,0.09484338760375977,13,0.8462,0.1333,0.3667,0.1538,0.1333,0.1429,24.0,56.0,71.0,49,6398
