dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_10_nodes_10_edges_none_SF,FGS,0.11484003067016602,3,0.3333,0.2222,0.0278,0.3333,0.1111,0.1667,10.0,10.0,24.0,39,5504
dag_10_nodes_10_edges_none_SF,FGS,0.07714390754699707,2,0.0,0.2222,0.0,0.5,0.1111,0.1818,9.0,10.0,24.0,40,5163
dag_10_nodes_10_edges_none_SF,FGS,0.11632251739501953,5,0.6,0.2222,0.0833,0.2,0.1111,0.1429,12.0,19.0,33.0,41,2406
dag_10_nodes_10_edges_none_SF,FGS,0.08397483825683594,4,0.5,0.2222,0.0556,0.25,0.1111,0.1538,11.0,10.0,24.0,42,304
dag_10_nodes_10_edges_none_SF,FGS,0.08282876014709473,7,0.5714,0.3333,0.1111,0.1429,0.1111,0.125,12.0,34.0,48.0,43,3391
dag_10_nodes_10_edges_none_SF,FGS,0.08545994758605957,4,0.75,0.1111,0.0833,0.25,0.1111,0.1538,12.0,20.0,30.0,44,359
dag_10_nodes_10_edges_none_SF,FGS,0.07799100875854492,5,0.6,0.2222,0.0833,0.2,0.1111,0.1429,11.0,12.0,26.0,45,9096
dag_10_nodes_10_edges_none_SF,FGS,0.07587027549743652,2,0.5,0.1111,0.0278,0.5,0.1111,0.1818,10.0,11.0,21.0,46,3533
dag_10_nodes_10_edges_none_SF,FGS,0.08281612396240234,2,0.0,0.2222,0.0,0.5,0.1111,0.1818,9.0,10.0,24.0,47,4125
dag_10_nodes_10_edges_none_SF,FGS,0.09293723106384277,2,0.5,0.1111,0.0278,0.5,0.1111,0.1818,10.0,11.0,21.0,48,3094
dag_10_nodes_10_edges_none_SF,FGS,0.07936882972717285,3,0.3333,0.2222,0.0278,0.3333,0.1111,0.1667,10.0,10.0,24.0,49,6398
