dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_22_edges_degrees_ER,GRaSP,11.691083431243896,6,0.3333,0.1818,0.0241,0.6667,0.1818,0.2857,19.0,88.0,40,5163
dag_15_nodes_22_edges_degrees_ER,GRaSP,39.552658557891846,17,0.3529,0.5,0.0723,0.6471,0.5,0.5641,14.0,61.0,41,2406
dag_15_nodes_22_edges_degrees_ER,GRaSP,32.54803013801575,9,0.0,0.4091,0.0,1.0,0.4091,0.5806,13.0,57.0,42,304
dag_15_nodes_22_edges_degrees_ER,GRaSP,17.980436086654663,10,0.0,0.4545,0.0,1.0,0.4545,0.625,12.0,56.0,43,3391
dag_15_nodes_22_edges_degrees_ER,GRaSP,20.310243368148804,14,0.1429,0.5455,0.0241,0.8571,0.5455,0.6667,10.0,67.0,44,359
dag_15_nodes_22_edges_degrees_ER,GRaSP,27.703083992004395,17,0.1176,0.6818,0.0241,0.8824,0.6818,0.7692,8.0,43.0,45,9096
dag_15_nodes_22_edges_degrees_ER,GRaSP,21.493806838989258,14,0.1429,0.5455,0.0241,0.8571,0.5455,0.6667,11.0,54.0,46,3533
dag_15_nodes_22_edges_degrees_ER,GRaSP,17.630023956298828,9,0.0,0.4091,0.0,1.0,0.4091,0.5806,13.0,55.0,47,4125
dag_15_nodes_22_edges_degrees_ER,GRaSP,14.74545669555664,6,0.1667,0.2273,0.012,0.8333,0.2273,0.3571,17.0,82.0,48,3094
dag_15_nodes_22_edges_degrees_ER,GRaSP,12.000197410583496,13,0.1538,0.5,0.0241,0.8462,0.5,0.6286,12.0,57.0,49,6398
