dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_10_nodes_15_edges_semantics_SF,BOSS,3.2675604820251465,12,0.0,0.7059,0.0,0.3333,0.2353,0.2759,16.0,17.0,81.0,38,6071
dag_10_nodes_15_edges_semantics_SF,BOSS,13.416474342346191,12,0.0,0.7059,0.0,0.3333,0.2353,0.2759,16.0,9.0,76.0,39,5504
dag_10_nodes_15_edges_semantics_SF,BOSS,10.192846775054932,11,0.0909,0.5882,0.0357,0.1818,0.1176,0.1429,17.0,16.0,69.0,40,5163
dag_10_nodes_15_edges_semantics_SF,BOSS,3.110605239868164,11,0.0,0.6471,0.0,0.3636,0.2353,0.2857,16.0,14.0,82.0,41,2406
dag_10_nodes_15_edges_semantics_SF,BOSS,4.351401090621948,9,0.0,0.5294,0.0,0.3333,0.1765,0.2308,16.0,23.0,68.0,42,304
dag_10_nodes_15_edges_semantics_SF,BOSS,8.942113876342773,13,0.1538,0.6471,0.0714,0.3077,0.2353,0.2667,18.0,18.0,80.0,43,3391
dag_10_nodes_15_edges_semantics_SF,BOSS,5.734585523605347,15,0.1333,0.7647,0.0714,0.4,0.3529,0.375,18.0,16.0,77.0,44,359
dag_10_nodes_15_edges_semantics_SF,BOSS,9.807739734649658,15,0.0,0.8824,0.0,0.4,0.3529,0.375,16.0,6.0,84.0,45,9096
dag_10_nodes_15_edges_semantics_SF,BOSS,3.24800181388855,13,0.2308,0.5882,0.1071,0.3846,0.2941,0.3333,19.0,20.0,73.0,46,3533
dag_10_nodes_15_edges_semantics_SF,BOSS,5.4154181480407715,10,0.0,0.5882,0.0,0.5,0.2941,0.3704,16.0,19.0,75.0,47,4125
dag_10_nodes_15_edges_semantics_SF,BOSS,12.821772336959839,11,0.0909,0.5882,0.0357,0.3636,0.2353,0.2857,18.0,16.0,72.0,48,3094
dag_10_nodes_15_edges_semantics_SF,BOSS,9.397423028945923,12,0.0,0.7059,0.0,0.3333,0.2353,0.2759,16.0,13.0,78.0,49,6398
