dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_10_nodes_15_edges_degrees_SF,GRaSP,1.8667254447937012,4,0.25,0.1765,0.0357,0.75,0.1765,0.2857,14.0,39.0,40,5163
dag_10_nodes_15_edges_degrees_SF,GRaSP,1.5540337562561035,7,0.4286,0.2353,0.1071,0.5714,0.2353,0.3333,14.0,38.0,41,2406
dag_10_nodes_15_edges_degrees_SF,GRaSP,6.079456567764282,5,0.0,0.2941,0.0,1.0,0.2941,0.4545,12.0,24.0,42,304
dag_10_nodes_15_edges_degrees_SF,GRaSP,0.6488637924194336,3,1.0,0.0,0.1071,0.0,0.0,,18.0,42.0,43,3391
dag_10_nodes_15_edges_degrees_SF,GRaSP,1.344752311706543,4,0.0,0.2353,0.0,1.0,0.2353,0.381,13.0,20.0,44,359
dag_10_nodes_15_edges_degrees_SF,GRaSP,4.229602575302124,7,0.0,0.4118,0.0,1.0,0.4118,0.5833,10.0,14.0,45,9096
dag_10_nodes_15_edges_degrees_SF,GRaSP,3.309776544570923,6,0.0,0.3529,0.0,1.0,0.3529,0.5217,11.0,18.0,46,3533
dag_10_nodes_15_edges_degrees_SF,GRaSP,4.326213359832764,5,0.0,0.2941,0.0,1.0,0.2941,0.4545,12.0,24.0,47,4125
dag_10_nodes_15_edges_degrees_SF,GRaSP,6.720700979232788,9,0.0,0.5294,0.0,1.0,0.5294,0.6923,8.0,11.0,48,3094
dag_10_nodes_15_edges_degrees_SF,GRaSP,6.431432008743286,9,0.0,0.5294,0.0,1.0,0.5294,0.6923,8.0,11.0,49,6398
