dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_15_nodes_15_edges_none_SF,GRaSP,2.0204858779907227,5,0.0,0.3571,0.0,0.2,0.0714,0.1053,13.0,29.0,59.0,40,5163
dag_15_nodes_15_edges_none_SF,GRaSP,2.980959177017212,5,0.0,0.3571,0.0,0.2,0.0714,0.1053,13.0,40.0,63.0,41,2406
dag_15_nodes_15_edges_none_SF,GRaSP,8.130345821380615,5,0.0,0.3571,0.0,0.2,0.0714,0.1053,13.0,40.0,63.0,42,304
dag_15_nodes_15_edges_none_SF,GRaSP,4.44926118850708,6,0.3333,0.2857,0.022,0.0,0.0,,15.0,20.0,46.0,43,3391
dag_15_nodes_15_edges_none_SF,GRaSP,5.622028350830078,8,0.0,0.5714,0.0,0.375,0.2143,0.2727,13.0,56.0,86.0,44,359
dag_15_nodes_15_edges_none_SF,GRaSP,3.5070199966430664,6,0.0,0.4286,0.0,0.3333,0.1429,0.2,13.0,43.0,73.0,45,9096
dag_15_nodes_15_edges_none_SF,GRaSP,5.091066598892212,8,0.125,0.5,0.011,0.25,0.1429,0.1818,14.0,45.0,75.0,46,3533
dag_15_nodes_15_edges_none_SF,GRaSP,2.7035598754882812,6,0.0,0.4286,0.0,0.1667,0.0714,0.1,13.0,43.0,66.0,47,4125
dag_15_nodes_15_edges_none_SF,GRaSP,4.178851366043091,5,0.0,0.3571,0.0,0.2,0.0714,0.1053,13.0,16.0,50.0,48,3094
dag_15_nodes_15_edges_none_SF,GRaSP,1.9689302444458008,7,0.0,0.5,0.0,0.1429,0.0714,0.0952,13.0,46.0,76.0,49,6398
