dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_10_nodes_10_edges_degrees_random,GRaSP,3.596627950668335,9,0.0,0.9,0.0,0.5556,0.5,0.5263,8.0,1.0,59.0,39,5504
dag_10_nodes_10_edges_degrees_random,GRaSP,5.596048831939697,9,0.1111,0.8,0.0286,0.5556,0.5,0.5263,9.0,5.0,63.0,40,5163
dag_10_nodes_10_edges_degrees_random,GRaSP,3.5746004581451416,11,0.0909,1.0,0.0286,0.5455,0.6,0.5714,9.0,0.0,68.0,41,2406
dag_10_nodes_10_edges_degrees_random,GRaSP,8.956117391586304,11,0.1818,0.9,0.0571,0.4545,0.5,0.4762,11.0,4.0,68.0,42,304
dag_10_nodes_10_edges_degrees_random,GRaSP,3.2823832035064697,8,0.0,0.8,0.0,0.625,0.5,0.5556,8.0,2.0,58.0,43,3391
dag_10_nodes_10_edges_degrees_random,GRaSP,5.571527004241943,11,0.1818,0.9,0.0571,0.4545,0.5,0.4762,10.0,1.0,67.0,44,359
dag_10_nodes_10_edges_degrees_random,GRaSP,4.0128655433654785,9,0.0,0.9,0.0,0.5556,0.5,0.5263,8.0,1.0,59.0,45,9096
dag_10_nodes_10_edges_degrees_random,GRaSP,6.303112745285034,10,0.0,1.0,0.0,0.6,0.6,0.6,8.0,0.0,68.0,46,3533
dag_10_nodes_10_edges_degrees_random,GRaSP,2.306279420852661,7,0.1429,0.6,0.0286,0.5714,0.4,0.4706,9.0,18.0,47.0,47,4125
dag_10_nodes_10_edges_degrees_random,GRaSP,6.255412817001343,9,0.0,0.9,0.0,0.6667,0.6,0.6316,8.0,1.0,59.0,48,3094
dag_10_nodes_10_edges_degrees_random,GRaSP,2.587501049041748,11,0.1818,0.9,0.0571,0.4545,0.5,0.4762,10.0,1.0,67.0,49,6398
