dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.012001991271972656,0,0.0,0.0,0.0,,0.0,,10.0,,0,7816
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.02000713348388672,3,0.3333,0.2,0.0286,0.6667,0.2,0.3077,8.0,,1,3578
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.013994455337524414,7,0.2857,0.5,0.0571,0.7143,0.5,0.5882,5.0,,2,2656
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.013997554779052734,2,0.0,0.2,0.0,1.0,0.2,0.3333,8.0,,3,2688
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.016513824462890625,5,0.4,0.3,0.0571,0.6,0.3,0.4,8.0,,4,2494
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.010999441146850586,4,0.25,0.3,0.0286,0.75,0.3,0.4286,7.0,,5,183
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.009001016616821289,1,0.0,0.1,0.0,1.0,0.1,0.1818,9.0,,6,7977
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.011513233184814453,3,0.0,0.3,0.0,1.0,0.3,0.4615,7.0,,7,3199
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.014005661010742188,2,0.0,0.2,0.0,1.0,0.2,0.3333,8.0,,8,316
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.011001825332641602,1,0.0,0.1,0.0,1.0,0.1,0.1818,9.0,,9,8266
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.008986711502075195,4,0.75,0.1,0.0857,0.25,0.1,0.1429,10.0,,10,1532
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.010999679565429688,2,0.0,0.2,0.0,1.0,0.2,0.3333,8.0,,11,1009
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.012004613876342773,0,0.0,0.0,0.0,,0.0,,10.0,,12,2250
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.015000581741333008,3,0.0,0.3,0.0,1.0,0.3,0.4615,7.0,,13,4447
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.014999866485595703,8,0.5,0.4,0.1143,0.5,0.4,0.4444,6.0,,14,2415
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.018001556396484375,6,0.3333,0.4,0.0571,0.6667,0.4,0.5,7.0,,15,3595
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.013003349304199219,2,0.0,0.2,0.0,1.0,0.2,0.3333,8.0,,16,4187
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.013133764266967773,1,0.0,0.1,0.0,1.0,0.1,0.1818,9.0,,17,4135
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.009998798370361328,3,0.0,0.3,0.0,1.0,0.3,0.4615,7.0,,18,5174
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.010515689849853516,2,0.0,0.2,0.0,1.0,0.2,0.3333,8.0,,19,5303
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.015000104904174805,7,0.4286,0.4,0.0857,0.5714,0.4,0.4706,6.0,,20,3942
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.012001276016235352,6,0.1667,0.5,0.0286,0.8333,0.5,0.625,5.0,,21,2778
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.014999628067016602,9,0.5556,0.4,0.1429,0.4444,0.4,0.4211,7.0,,22,2804
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.021000385284423828,6,0.5,0.3,0.0857,0.5,0.3,0.375,7.0,,23,2145
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.00799417495727539,3,0.3333,0.2,0.0286,0.6667,0.2,0.3077,8.0,,24,150
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.009005069732666016,2,0.5,0.1,0.0286,0.5,0.1,0.1667,10.0,,25,8823
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.013051986694335938,3,0.3333,0.2,0.0286,0.6667,0.2,0.3077,8.0,,26,4669
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.011998891830444336,2,0.5,0.1,0.0286,0.5,0.1,0.1667,9.0,,27,6131
dag_10_nodes_10_edges_semantics_ER,MPC-LLM,0.01151585578918457,3,0.0,0.3,0.0,1.0,0.3,0.4615,7.0,,28,2617
