dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.02299952507019043,11,0.0909,0.5882,0.0357,0.3636,0.2353,0.2857,17.0,,,39,5504
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.0279996395111084,12,0.0,0.7059,0.0,0.4167,0.2941,0.3448,16.0,,,40,5163
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.009999513626098633,7,0.0,0.4118,0.0,0.2857,0.1176,0.1667,16.0,,,41,2406
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.017000198364257812,10,0.0,0.5882,0.0,0.4,0.2353,0.2963,16.0,,,42,304
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.016000032424926758,10,0.0,0.5882,0.0,0.5,0.2941,0.3704,16.0,,,43,3391
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.04452013969421387,14,0.1429,0.7059,0.0714,0.4286,0.3529,0.3871,18.0,,,44,359
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.03151726722717285,13,0.0,0.7647,0.0,0.5385,0.4118,0.4667,16.0,,,45,9096
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.012001276016235352,8,0.0,0.4706,0.0,0.625,0.2941,0.4,16.0,,,46,3533
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.014002084732055664,9,0.0,0.5294,0.0,0.5556,0.2941,0.3846,16.0,,,47,4125
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.028008460998535156,13,0.0,0.7647,0.0,0.4615,0.3529,0.4,17.0,,,48,3094
dag_10_nodes_15_edges_semantics_SF,MPC-LLM,0.01599907875061035,10,0.0,0.5882,0.0,0.2,0.1176,0.1481,16.0,,,49,6398
