dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05951380729675293,18,0.2778,0.5909,0.0602,0.7222,0.5909,0.65,10.0,,0,7816
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05207467079162598,,,,,,,,,,1,3578
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.02352285385131836,11,0.2727,0.3636,0.0361,0.7273,0.3636,0.4848,15.0,,2,2656
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04655027389526367,14,0.4286,0.3636,0.0723,0.5714,0.3636,0.4444,15.0,,3,2688
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.028276681900024414,9,0.3333,0.2727,0.0361,0.6667,0.2727,0.3871,16.0,,4,2494
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.031002521514892578,11,0.2727,0.3636,0.0361,0.7273,0.3636,0.4848,14.0,,5,183
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08459162712097168,16,0.4375,0.4091,0.0843,0.5625,0.4091,0.4737,15.0,,6,7977
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05151724815368652,3,0.0,0.1364,0.0,1.0,0.1364,0.24,19.0,,7,3199
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.050998687744140625,16,0.5625,0.3182,0.1084,0.4375,0.3182,0.3684,17.0,,8,316
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.026996374130249023,10,0.2,0.3636,0.0241,0.8,0.3636,0.5,15.0,,9,8266
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03899812698364258,12,0.25,0.4091,0.0361,0.75,0.4091,0.5294,15.0,,10,1532
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05900216102600098,15,0.4,0.4091,0.0723,0.6,0.4091,0.4865,15.0,,11,1009
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04499626159667969,14,0.3571,0.4091,0.0602,0.6429,0.4091,0.5,14.0,,12,2250
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03899717330932617,17,0.3529,0.5,0.0723,0.6471,0.5,0.5641,13.0,,13,4447
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04799962043762207,11,0.0909,0.4545,0.012,0.9091,0.4545,0.6061,12.0,,14,2415
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03799724578857422,6,0.0,0.2727,0.0,1.0,0.2727,0.4286,16.0,,15,3595
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03699517250061035,,,,,,,,,,16,4187
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08551502227783203,,,,,,,,,,17,4135
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.0805196762084961,14,0.3571,0.4091,0.0602,0.6429,0.4091,0.5,15.0,,18,5174
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.057996273040771484,19,0.3684,0.5455,0.0843,0.6316,0.5455,0.5854,11.0,,19,5303
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05901360511779785,16,0.3125,0.5,0.0602,0.6875,0.5,0.5789,13.0,,20,3942
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.058510541915893555,18,0.2778,0.5909,0.0602,0.7222,0.5909,0.65,10.0,,21,2778
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04300832748413086,17,0.4706,0.4091,0.0964,0.5294,0.4091,0.4615,14.0,,22,2804
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.054520368576049805,15,0.2667,0.5,0.0482,0.7333,0.5,0.5946,11.0,,23,2145
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.06051445007324219,17,0.4118,0.4545,0.0843,0.5882,0.4545,0.5128,14.0,,24,150
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05150914192199707,15,0.2667,0.5,0.0482,0.7333,0.5,0.5946,12.0,,25,8823
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08800268173217773,18,0.3889,0.5,0.0843,0.6111,0.5,0.55,12.0,,26,4669
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03500223159790039,13,0.5385,0.2727,0.0843,0.4615,0.2727,0.3429,18.0,,27,6131
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05951333045959473,,,,,,,,,,28,2617
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03920435905456543,12,0.25,0.4091,0.0361,0.75,0.4091,0.5294,14.0,,29,7166
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.06251335144042969,16,0.4375,0.4091,0.0843,0.5625,0.4091,0.4737,17.0,,30,1428
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.06351566314697266,14,0.2143,0.5,0.0361,0.7857,0.5,0.6111,13.0,,31,8328
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.0370023250579834,15,0.3333,0.4545,0.0602,0.6667,0.4545,0.5405,14.0,,32,8289
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04799985885620117,13,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,33,5978
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08600282669067383,19,0.4737,0.4545,0.1084,0.5263,0.4545,0.4878,16.0,,34,5511
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.055516719818115234,12,0.1667,0.4545,0.0241,0.8333,0.4545,0.5882,13.0,,35,5864
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.052515506744384766,19,0.3158,0.5909,0.0723,0.6842,0.5909,0.6341,10.0,,36,606
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.038511037826538086,13,0.1538,0.5,0.0241,0.8462,0.5,0.6286,12.0,,37,1933
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.13803625106811523,13,0.3846,0.3636,0.0602,0.6154,0.3636,0.4571,15.0,,38,6071
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04435873031616211,14,0.5,0.3182,0.0843,0.5,0.3182,0.3889,18.0,,39,5504
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04251670837402344,14,0.2857,0.4545,0.0482,0.7143,0.4545,0.5556,12.0,,40,5163
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05151820182800293,11,0.1818,0.4091,0.0241,0.8182,0.4091,0.5455,13.0,,41,2406
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03651595115661621,11,0.3636,0.3182,0.0482,0.6364,0.3182,0.4242,15.0,,42,304
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.06551814079284668,15,0.6,0.2727,0.1084,0.4,0.2727,0.3243,20.0,,43,3391
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.028995275497436523,15,0.3333,0.4545,0.0602,0.6667,0.4545,0.5405,13.0,,44,359
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.028515338897705078,15,0.4,0.4091,0.0723,0.6,0.4091,0.4865,13.0,,45,9096
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.10159945487976074,16,0.5,0.3636,0.0964,0.5,0.3636,0.4211,17.0,,46,3533
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.039999961853027344,8,0.5,0.1818,0.0482,0.5,0.1818,0.2667,18.0,,47,4125
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08851957321166992,14,0.4286,0.3636,0.0723,0.5714,0.3636,0.4444,16.0,,48,3094
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.038507938385009766,14,0.3571,0.4091,0.0602,0.6429,0.4091,0.5,13.0,,49,6398
