dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.021996259689331055,8,0.5,0.2857,0.044,0.5,0.2857,0.3636,11.0,,35,5864
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.019999027252197266,7,0.1429,0.4286,0.011,0.8571,0.4286,0.5714,9.0,,36,606
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.020054340362548828,8,0.5,0.2857,0.044,0.5,0.2857,0.3636,11.0,,37,1933
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.024006128311157227,9,0.2222,0.5,0.022,0.7778,0.5,0.6087,8.0,,38,6071
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.0280001163482666,12,0.4167,0.5,0.0549,0.5833,0.5,0.5385,7.0,,39,5504
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.015998363494873047,3,0.3333,0.1429,0.011,0.6667,0.1429,0.2353,13.0,,40,5163
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.02216339111328125,9,0.5556,0.2857,0.0549,0.4444,0.2857,0.3478,12.0,,41,2406
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.019002199172973633,1,0.0,0.0714,0.0,1.0,0.0714,0.1333,13.0,,42,304
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.017993927001953125,6,0.8333,0.0714,0.0549,0.1667,0.0714,0.1,13.0,,43,3391
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.023000717163085938,9,0.6667,0.2143,0.0659,0.3333,0.2143,0.2609,11.0,,44,359
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.022511005401611328,10,0.3,0.5,0.033,0.7,0.5,0.5833,8.0,,45,9096
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.022004365921020508,7,0.5714,0.2143,0.044,0.4286,0.2143,0.2857,12.0,,46,3533
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.017000436782836914,2,0.0,0.1429,0.0,1.0,0.1429,0.25,12.0,,47,4125
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.014998435974121094,3,0.0,0.2143,0.0,1.0,0.2143,0.3529,11.0,,48,3094
dag_15_nodes_15_edges_semantics_SF,MPC-LLM,0.027522563934326172,8,0.125,0.5,0.011,0.875,0.5,0.6364,7.0,,49,6398
