dataset,num_nodes,num_edges,impl,seed,time,remove_n,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
asia,8,8,new,2617,0.2368069468066096,122,5.0,0.2,0.5,0.05,0.8,0.5,0.6154,4.0,23.0,5.0,0.2,0.5,0.05,0.4,0.25,0.3077,7.0,23.0,41.0,0.9692237226640446,1.0,0.0181818181818181,0.0357142857142857,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,7166,0.2580872243270278,131,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9735191182263072,1.0,0.0245901639344262,0.048,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,1428,0.2741391551680863,143,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.975745647696686,1.0,0.0225563909774436,0.0441176470588235,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,8328,0.2520821499638259,132,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9739785627911536,1.0,0.0163934426229508,0.032258064516129,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,8289,0.2611287357285619,137,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.972608046128788,1.0,0.0232558139534883,0.0454545454545454,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,5978,0.2622027308680117,136,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9698645958611736,1.0,0.024,0.046875,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,5511,0.281374136917293,149,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9744885048822706,1.0,0.0212765957446808,0.0416666666666666,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,5864,0.3195464871823787,169,6.0,0.1667,0.625,0.05,0.8333,0.625,0.7143,4.0,13.0,6.0,0.1667,0.625,0.05,0.5,0.375,0.4286,5.0,13.0,29.0,0.9776642941630974,1.0,0.0196078431372549,0.0384615384615384,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,606,0.2606503553688526,137,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9729583078915658,1.0,0.0236220472440944,0.0461538461538461,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,1933,0.2483885721303522,129,6.0,0.0,0.75,0.0,1.0,0.75,0.8571,2.0,13.0,6.0,0.0,0.75,0.0,0.6667,0.5,0.5714,3.0,13.0,28.0,0.972916398768384,1.0,0.0333333333333333,0.064516129032258,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,6071,0.2861439157277345,146,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.97645378426717,1.0,0.0227272727272727,0.0444444444444444,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,5504,0.3050067769363522,161,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.976257796956143,0.5,0.006578947368421,0.0129870129870129,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,5163,0.2721662069670856,142,5.0,0.2,0.5,0.05,0.8,0.5,0.6154,4.0,23.0,5.0,0.2,0.5,0.05,0.4,0.25,0.3077,7.0,23.0,41.0,0.9747294873695715,1.0,0.0155038759689922,0.0305343511450381,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,2406,0.2798615382052958,143,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9766019414751492,1.0,0.0227272727272727,0.0444444444444444,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,304,0.2828759136609733,148,6.0,0.0,0.75,0.0,1.0,0.75,0.8571,2.0,13.0,6.0,0.0,0.75,0.0,0.6667,0.5,0.5714,3.0,13.0,28.0,0.9745483669811308,1.0,0.0214285714285714,0.0419580419580419,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,3391,0.3346172990277409,173,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.974329791559835,1.0,0.0189873417721519,0.0372670807453416,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,359,0.2583995820023119,134,6.0,0.0,0.75,0.0,1.0,0.75,0.8571,2.0,13.0,6.0,0.0,0.75,0.0,0.6667,0.5,0.5714,3.0,13.0,28.0,0.9731891242177104,1.0,0.0317460317460317,0.0615384615384615,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,9096,0.2593544269911945,137,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9745030363063,1.0,0.0238095238095238,0.0465116279069767,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,3533,0.2412783512845635,121,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9723647754068142,1.0,0.027027027027027,0.0526315789473684,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,4125,0.282932449132204,152,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.9760801912760644,1.0,0.0211267605633802,0.0413793103448275,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,3094,0.2357158903032541,124,5.0,0.0,0.625,0.0,1.0,0.625,0.7692,3.0,14.0,5.0,0.0,0.625,0.0,0.6,0.375,0.4615,4.0,14.0,24.0,0.970237909878326,1.0,0.0263157894736842,0.0512820512820512,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
asia,8,8,new,6398,0.2926159468479454,152,6.0,0.3333,0.5,0.1,0.6667,0.5,0.5714,5.0,21.0,6.0,0.3333,0.5,0.1,0.3333,0.25,0.2857,7.0,21.0,36.0,0.9674197749484528,1.0,0.0285714285714285,0.0555555555555555,asia,20.0,1.0,0.4166666667,0.5882352941,9.0,0.4444444444,0.5,0.4705882353
cancer,5,4,org,7816,0.0330811953172087,9,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.9907555974569624,0.9714285714285714,0.85,0.9066666666666668,cancer,,,,,,,,
cancer,5,4,org,3578,0.0423278519883751,19,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9888242283079238,1.0,0.4166666666666667,0.5882352941176471,cancer,,,,,,,,
cancer,5,4,org,2656,0.0298996032215654,8,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.9913485461749112,0.9722222222222222,0.875,0.9210526315789472,cancer,,,,,,,,
cancer,5,4,org,2688,0.0301620461978018,8,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9962825622838803,1.0,0.9230769230769232,0.96,cancer,,,,,,,,
cancer,5,4,org,2494,0.0337271429598331,8,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.985659458261566,0.9444444444444444,0.8717948717948718,0.9066666666666668,cancer,,,,,,,,
cancer,5,4,org,183,0.0324522517621517,13,2.0,0.5,0.25,0.1666666666666666,0.5,0.25,0.5,3.0,10.0,2.0,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,0.9491262879420774,1.0,0.5333333333333333,0.6956521739130436,cancer,,,,,,,,
cancer,5,4,org,7977,0.0338767101056873,10,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.25,0.75,0.1667,0.5,0.5,0.5,2.0,5.0,15.0,0.9885041081570164,0.9705882352941176,0.8461538461538461,0.9041095890410958,cancer,,,,,,,,
cancer,5,4,org,3199,0.0358361531980335,14,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9865036478672842,1.0,0.6363636363636364,0.7777777777777778,cancer,,,,,,,,
cancer,5,4,org,316,0.0454686935991048,21,2.0,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,2.0,0.5,0.25,0.1667,0.5,0.25,0.3333,3.0,10.0,10.0,0.997252747252747,1.0,0.5384615384615384,0.7000000000000001,cancer,,,,,,,,
cancer,5,4,org,8266,0.0233272211626172,6,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9820586622807016,0.9375,0.9375,0.9375,cancer,,,,,,,,
cancer,5,4,org,1532,0.0284612933173775,6,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.97976501464218,0.8947368421052632,0.8717948717948718,0.8831168831168831,cancer,,,,,,,,
cancer,5,4,org,1009,0.0262447106651961,8,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.967438126566416,0.9285714285714286,0.8125,0.8666666666666666,cancer,,,,,,,,
cancer,5,4,org,2250,0.0400939462706446,12,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.990094828350346,1.0,0.8,0.888888888888889,cancer,,,,,,,,
cancer,5,4,org,4447,0.0357544580474495,9,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.9833518354039694,0.9428571428571428,0.868421052631579,0.904109589041096,cancer,,,,,,,,
cancer,5,4,org,2415,0.033506856765598,12,3.0,0.4,0.45,0.1999999999999999,0.6,0.45,0.51426,2.2,7.0,3.0,0.06666,0.7,0.0333399999999999,0.6667,0.5,0.5714,2.0,2.0,11.0,0.981602034329307,1.0,0.7272727272727273,0.8421052631578948,cancer,,,,,,,,
cancer,5,4,org,3595,0.03440443566069,8,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.9861197423683332,0.9444444444444444,0.8717948717948718,0.9066666666666668,cancer,,,,,,,,
cancer,5,4,org,4187,0.0237979548983275,4,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9777661064425772,0.8333333333333334,0.9375,0.8823529411764706,cancer,,,,,,,,
cancer,5,4,org,4135,0.0398771427571773,16,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,9.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,9.0,9.0,0.986394291587603,1.0,0.7,0.8235294117647058,cancer,,,,,,,,
cancer,5,4,org,5174,0.0391962407156825,16,3.0,0.5,0.375,0.25,0.5,0.375,0.42855,2.5,11.5,3.0,0.3333,0.5,0.1667,0.5,0.375,0.42855,2.5,9.0,11.5,0.9640196167973452,0.9523809523809524,0.6896551724137931,0.7999999999999999,cancer,,,,,,,,
cancer,5,4,org,5303,0.0359343257732689,9,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.990857782162744,0.9428571428571428,0.8461538461538461,0.8918918918918919,cancer,,,,,,,,
cancer,5,4,org,3942,0.0342812882736325,9,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.9855375245298126,0.9714285714285714,0.8947368421052632,0.9315068493150684,cancer,,,,,,,,
cancer,5,4,org,2778,0.0349315041676163,8,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.985138019651588,0.9166666666666666,0.8918918918918919,0.9041095890410958,cancer,,,,,,,,
cancer,5,4,org,2804,0.0209737080149352,4,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.977890114379085,0.8888888888888888,1.0,0.9411764705882352,cancer,,,,,,,,
cancer,5,4,org,2145,0.026238570921123,8,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9623507297655904,0.9285714285714286,0.7647058823529411,0.8387096774193549,cancer,,,,,,,,
cancer,5,4,org,150,0.0483752079308033,15,5.0,1.0,0.0,0.8333,0.0,0.0,,5.0,19.0,5.0,0.6,0.5,0.5,0.0,0.0,,5.0,10.0,19.0,0.9836200834097312,0.945945945945946,0.8333333333333334,0.8860759493670887,cancer,,,,,,,,
cancer,5,4,org,8823,0.023979702964425,5,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9656941597489198,0.8823529411764706,0.9375,0.9090909090909092,cancer,,,,,,,,
cancer,5,4,org,4669,0.0345514612272381,11,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.9891760732455492,0.9696969696969696,0.8421052631578947,0.9014084507042254,cancer,,,,,,,,
cancer,5,4,org,6131,0.020185574889183,2,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9809640522875818,0.85,1.0,0.9189189189189187,cancer,,,,,,,,
cancer,5,4,org,2617,0.0414969031699001,17,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9949535679374388,1.0,0.6451612903225806,0.7843137254901961,cancer,,,,,,,,
cancer,5,4,org,7166,0.0418709921650588,18,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9867321197579986,1.0,0.6363636363636364,0.7777777777777778,cancer,,,,,,,,
cancer,5,4,org,1428,0.0212822468020021,5,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9786119711042311,0.8823529411764706,0.9375,0.9090909090909092,cancer,,,,,,,,
cancer,5,4,org,8328,0.0326598929241299,9,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.9879382783228936,0.9428571428571428,0.8461538461538461,0.8918918918918919,cancer,,,,,,,,
cancer,5,4,org,8289,0.0351988612674176,11,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,4.0,0.5,0.5,0.3333,0.5,0.5,0.5,2.0,10.0,10.0,0.9779410819514932,0.9393939393939394,0.8157894736842105,0.8732394366197183,cancer,,,,,,,,
cancer,5,4,org,5978,0.0252872910350561,7,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9801470588235296,0.9333333333333332,0.875,0.9032258064516128,cancer,,,,,,,,
cancer,5,4,org,5511,0.0305995317175984,8,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9973346828609986,1.0,0.9473684210526316,0.972972972972973,cancer,,,,,,,,
cancer,5,4,org,5864,0.0244080261327326,6,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.98359375,0.9375,0.9375,0.9375,cancer,,,,,,,,
cancer,5,4,org,606,0.024751697666943,6,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9866713713349118,0.9375,0.8823529411764706,0.9090909090909092,cancer,,,,,,,,
cancer,5,4,org,1933,0.0223094010725617,5,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9710839598997494,0.8235294117647058,0.875,0.8484848484848485,cancer,,,,,,,,
cancer,5,4,org,6071,0.0319014331325888,9,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,4.0,0.25,0.75,0.1667,0.75,0.75,0.75,1.0,5.0,10.0,0.9920247172389156,0.9714285714285714,0.8717948717948718,0.9189189189189187,cancer,,,,,,,,
cancer,5,4,org,5504,0.0351259438320994,13,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9772140526186708,1.0,0.6818181818181818,0.8108108108108109,cancer,,,,,,,,
cancer,5,4,org,5163,0.0363183198496699,14,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9730545369955276,0.9565217391304348,0.7096774193548387,0.8148148148148149,cancer,,,,,,,,
cancer,5,4,org,2406,0.0341080618090927,11,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9905833155833156,1.0,0.8461538461538461,0.9166666666666666,cancer,,,,,,,,
cancer,5,4,org,304,0.0259251147508621,7,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9485823934837092,0.8666666666666667,0.8125,0.8387096774193549,cancer,,,,,,,,
cancer,5,4,org,3391,0.0332155199721455,11,3.0,0.53334,0.35,0.26666,0.4666599999999999,0.35,0.499975,2.6,9.0,3.0,0.13334,0.65,0.06666,0.53336,0.4,0.5714,2.4,3.0,12.0,0.9740519062258192,1.0,0.7727272727272727,0.8717948717948718,cancer,,,,,,,,
cancer,5,4,org,359,0.0245692790485918,7,3.0,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,3.0,0.6667,0.25,0.3333,0.3333,0.25,0.2857,3.0,11.0,11.0,0.9492129911174996,0.8,0.75,0.7741935483870969,cancer,,,,,,,,
cancer,5,4,org,9096,0.0306660728529095,7,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.996957326116539,1.0,0.9487179487179488,0.9736842105263158,cancer,,,,,,,,
cancer,5,4,org,3533,0.0474172737449407,21,2.0,0.5,0.25,0.1666666666666666,0.5,0.25,0.5,3.0,10.0,2.0,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,0.970711951105497,1.0,0.5185185185185185,0.6829268292682926,cancer,,,,,,,,
cancer,5,4,org,4125,0.0378263550810515,15,3.0,0.4166749999999999,0.4375,0.2083249999999999,0.583325,0.4375,0.499975,2.25,7.25,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9822248499021952,1.0,0.5909090909090909,0.7428571428571429,cancer,,,,,,,,
cancer,5,4,org,3094,0.0387691352516412,15,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,3.0,0.3333,0.5,0.1667,0.6667,0.5,0.5714,2.0,6.0,11.0,0.9919330917267692,1.0,0.7096774193548387,0.8301886792452831,cancer,,,,,,,,
cancer,5,4,org,6398,0.0343143041245639,14,3.0,1.0,0.0,0.5,0.0,0.0,,4.0,16.0,3.0,0.6667,0.25,0.3333,0.0,0.0,,4.0,11.0,16.0,0.9775326847065976,1.0,0.6363636363636364,0.7777777777777778,cancer,,,,,,,,
cancer,5,4,new,7816,0.0404857327230274,10,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9907555974569624,1.0,0.85,0.9189189189189187,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,3578,0.0412781569175422,19,3.0,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,1.0,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9888242283079238,1.0,0.4166666666666667,0.5882352941176471,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,2656,0.0333462143316865,10,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9913485461749112,1.0,0.85,0.9189189189189187,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,2688,0.031744357664138,8,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9962825622838803,1.0,0.9230769230769232,0.96,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,2494,0.0444373800419271,14,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.985659458261566,1.0,0.7692307692307693,0.8695652173913044,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,183,0.0316428653895854,13,2.0,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,2.0,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,0.9491262879420774,1.0,0.5333333333333333,0.6956521739130436,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,7977,0.0372137790545821,11,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.9885041081570164,1.0,0.8461538461538461,0.9166666666666666,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,3199,0.0317990630865097,14,3.0,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,1.0,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9865036478672842,1.0,0.6363636363636364,0.7777777777777778,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,316,0.0465862262062728,21,2.0,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,5.0,2.0,0.0,0.5,0.0,0.5,0.25,0.3333,3.0,5.0,15.0,0.997252747252747,1.0,0.5384615384615384,0.7000000000000001,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,8266,0.0234428448602557,6,3.0,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,1.0,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.9820586622807016,0.9375,0.9375,0.9375,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,1532,0.0403540791012346,16,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.97976501464218,1.0,0.717948717948718,0.835820895522388,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,1009,0.0324882641434669,10,3.0,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,1.0,3.0,0.0,0.75,0.0,0.6667,0.5,0.5714,2.0,1.0,11.0,0.967438126566416,1.0,0.75,0.8571428571428571,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
cancer,5,4,new,2250,0.0363130480982363,12,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.990094828350346,1.0,0.8,0.888888888888889,cancer,6.0,1.0,0.375,0.5454545455,7.0,0.5714285714,1.0,0.7272727273
