dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,run_idx,seed
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.03990912437438965,18,0.1111,0.7273,0.0241,0.3889,0.3182,0.35,21.0,,,40,5163
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.02248525619506836,13,0.0,0.5909,0.0,0.6154,0.3636,0.4571,19.0,,,41,2406
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.03468132019042969,11,0.0909,0.4545,0.012,0.3636,0.1818,0.2424,22.0,,,42,304
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.016788244247436523,11,0.0,0.5,0.0,0.5455,0.2727,0.3636,19.0,,,43,3391
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.03216409683227539,14,0.0,0.6364,0.0,0.4286,0.2727,0.3333,20.0,,,44,359
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.05316519737243652,16,0.0,0.7273,0.0,0.375,0.2727,0.3158,19.0,,,45,9096
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.01226043701171875,6,0.0,0.2727,0.0,0.6667,0.1818,0.2857,21.0,,,46,3533
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.02798771858215332,14,0.0714,0.5909,0.012,0.4286,0.2727,0.3333,20.0,,,47,4125
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.032480716705322266,15,0.1333,0.5909,0.0241,0.4667,0.3182,0.3784,21.0,,,48,3094
dag_15_nodes_22_edges_none_ER,MPC-LLM,0.031809091567993164,13,0.0769,0.5455,0.012,0.4615,0.2727,0.3429,20.0,,,49,6398
