dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.056258440017700195,18,0.3333,0.5455,0.0723,0.6667,0.5455,0.6,11.0,,0,7816
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04476118087768555,0,0.0,0.0,0.0,,0.0,,22.0,,1,3578
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.02386331558227539,8,0.375,0.2273,0.0361,0.625,0.2273,0.3333,18.0,,2,2656
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04273343086242676,7,0.2857,0.2273,0.0241,0.7143,0.2273,0.3448,18.0,,3,2688
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.025901317596435547,7,0.2857,0.2273,0.0241,0.7143,0.2273,0.3448,17.0,,4,2494
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.028997421264648438,13,0.2308,0.4545,0.0361,0.7692,0.4545,0.5714,12.0,,5,183
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05851554870605469,14,0.5714,0.2727,0.0964,0.4286,0.2727,0.3333,18.0,,6,7977
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04752063751220703,2,0.0,0.0909,0.0,1.0,0.0909,0.1667,20.0,,7,3199
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04559826850891113,6,0.1667,0.2273,0.012,0.8333,0.2273,0.3571,17.0,,8,316
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.02507925033569336,10,0.4,0.2727,0.0482,0.6,0.2727,0.375,17.0,,9,8266
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.025993824005126953,8,0.0,0.3636,0.0,1.0,0.3636,0.5333,14.0,,10,1532
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05551004409790039,,,,,,,,,,11,1009
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.040129899978637695,15,0.3333,0.4545,0.0602,0.6667,0.4545,0.5405,13.0,,12,2250
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03886246681213379,14,0.4286,0.3636,0.0723,0.5714,0.3636,0.4444,15.0,,13,4447
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03648805618286133,11,0.0909,0.4545,0.012,0.9091,0.4545,0.6061,12.0,,14,2415
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03601527214050293,2,1.0,0.0,0.0241,0.0,0.0,,22.0,,15,3595
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.03400254249572754,10,0.2,0.3636,0.0241,0.8,0.3636,0.5,16.0,,16,4187
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.08027267456054688,16,0.5,0.3636,0.0964,0.5,0.3636,0.4211,16.0,,17,4135
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.07746434211730957,15,0.1333,0.5909,0.0241,0.8667,0.5909,0.7027,11.0,,18,5174
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05551338195800781,17,0.3529,0.5,0.0723,0.6471,0.5,0.5641,11.0,,19,5303
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05390739440917969,14,0.3571,0.4091,0.0602,0.6429,0.4091,0.5,15.0,,20,3942
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05199694633483887,16,0.25,0.5455,0.0482,0.75,0.5455,0.6316,10.0,,21,2778
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.042224884033203125,17,0.4118,0.4545,0.0843,0.5882,0.4545,0.5128,13.0,,22,2804
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04800009727478027,16,0.375,0.4545,0.0723,0.625,0.4545,0.5263,12.0,,23,2145
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.052602529525756836,16,0.4375,0.4091,0.0843,0.5625,0.4091,0.4737,15.0,,24,150
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.04899764060974121,16,0.4375,0.4091,0.0843,0.5625,0.4091,0.4737,14.0,,25,8823
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.06836867332458496,15,0.4,0.4091,0.0723,0.6,0.4091,0.4865,14.0,,26,4669
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.02894282341003418,13,0.5385,0.2727,0.0843,0.4615,0.2727,0.3429,18.0,,27,6131
dag_15_nodes_22_edges_semantics_ER,MPC-LLM,0.05299043655395508,,,,,,,,,,28,2617
