dataset,model,elapsed,nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,run_idx,seed
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01718282699584961,9,0.3333,0.4,0.0333,0.6667,0.4,0.5,9.0,,0,7816
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.014762639999389648,6,0.3333,0.2667,0.0222,0.6667,0.2667,0.381,11.0,,1,3578
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.018994808197021484,5,0.2,0.2667,0.0111,0.8,0.2667,0.4,11.0,,2,2656
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.016318559646606445,5,0.6,0.1333,0.0333,0.4,0.1333,0.2,13.0,,3,2688
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.017297744750976562,7,0.5714,0.2,0.0444,0.4286,0.2,0.2727,13.0,,4,2494
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01201176643371582,3,0.0,0.2,0.0,1.0,0.2,0.3333,12.0,,5,183
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.014986515045166016,4,0.0,0.2667,0.0,1.0,0.2667,0.4211,11.0,,6,7977
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.014180898666381836,5,0.2,0.2667,0.0111,0.8,0.2667,0.4,11.0,,7,3199
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.024202823638916016,12,0.3333,0.5333,0.0444,0.6667,0.5333,0.5926,8.0,,8,316
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01800060272216797,6,0.3333,0.2667,0.0222,0.6667,0.2667,0.381,11.0,,9,8266
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01571178436279297,5,0.6,0.1333,0.0333,0.4,0.1333,0.2,13.0,,10,1532
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02399754524230957,13,0.5385,0.4,0.0778,0.4615,0.4,0.4286,10.0,,11,1009
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01911783218383789,7,0.4286,0.2667,0.0333,0.5714,0.2667,0.3636,12.0,,12,2250
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.017000436782836914,11,0.3636,0.4667,0.0444,0.6364,0.4667,0.5385,8.0,,13,4447
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.018815040588378906,5,0.2,0.2667,0.0111,0.8,0.2667,0.4,11.0,,14,2415
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.016017675399780273,4,0.0,0.2667,0.0,1.0,0.2667,0.4211,11.0,,15,3595
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02199840545654297,6,0.3333,0.2667,0.0222,0.6667,0.2667,0.381,11.0,,16,4187
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.019000530242919922,10,0.6,0.2667,0.0667,0.4,0.2667,0.32,12.0,,17,4135
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.013967514038085938,2,0.5,0.0667,0.0111,0.5,0.0667,0.1176,14.0,,18,5174
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.011748552322387695,3,0.0,0.2,0.0,1.0,0.2,0.3333,12.0,,19,5303
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.020506620407104492,6,0.1667,0.3333,0.0111,0.8333,0.3333,0.4762,10.0,,20,3942
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02266526222229004,11,0.5455,0.3333,0.0667,0.4545,0.3333,0.3846,10.0,,21,2778
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.019999027252197266,5,0.4,0.2,0.0222,0.6,0.2,0.3,13.0,,22,2804
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02128458023071289,12,0.5,0.4,0.0667,0.5,0.4,0.4444,10.0,,23,2145
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01708674430847168,10,0.4,0.4,0.0444,0.6,0.4,0.48,10.0,,24,150
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.021997928619384766,6,0.3333,0.2667,0.0222,0.6667,0.2667,0.381,11.0,,25,8823
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.015234708786010742,7,0.2857,0.3333,0.0222,0.7143,0.3333,0.4545,10.0,,26,4669
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.015999555587768555,5,0.6,0.1333,0.0333,0.4,0.1333,0.2,13.0,,27,6131
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.017000198364257812,9,0.5556,0.2667,0.0556,0.4444,0.2667,0.3333,12.0,,28,2617
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01844501495361328,3,0.3333,0.1333,0.0111,0.6667,0.1333,0.2222,13.0,,29,7166
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02151346206665039,13,0.2308,0.6667,0.0333,0.7692,0.6667,0.7143,5.0,,30,1428
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.015692472457885742,5,0.4,0.2,0.0222,0.6,0.2,0.3,13.0,,31,8328
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.023006916046142578,9,0.5556,0.2667,0.0556,0.4444,0.2667,0.3333,14.0,,32,8289
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.02100086212158203,7,0.4286,0.2667,0.0333,0.5714,0.2667,0.3636,12.0,,33,5978
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.01699972152709961,10,0.3,0.4667,0.0333,0.7,0.4667,0.56,8.0,,34,5511
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.016000747680664062,5,0.2,0.2667,0.0111,0.8,0.2667,0.4,11.0,,35,5864
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.017749786376953125,11,0.2727,0.5333,0.0333,0.7273,0.5333,0.6154,7.0,,36,606
dag_15_nodes_15_edges_semantics_ER,MPC-LLM,0.017508745193481445,7,0.0,0.4667,0.0,1.0,0.4667,0.6364,8.0,,37,1933
